,Datum,Mesec,Godina,Sistem,Objekat,Početak zastoja,Ukupno vreme zastoja u minutima,Kraj zastoja,Vrsta_zastoja,Vreme zastoja
159,2016-07-10 00:00:00,JUL,2016.0,BTD SchRs-800,SAM.TR.BRs-2400/3,2016-07-10 07:00:00,30.00000000349246,2016-07-10 07:55:00,Masinski,55
160,2016-07-10 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-1,2016-07-10 09:00:00,10.000000001164153,2016-07-10 09:10:00,Elektro,10
161,2016-07-10 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-3,2016-07-10 14:00:00,10.000000001164153,2016-07-10 14:10:00,Masinski,10
162,2016-07-11 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-11 07:45:00,20.000000002328306,2016-07-11 08:05:00,Masinski,20
163,2016-07-11 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-07-11 11:00:00,55.00000000116415,2016-07-11 11:55:00,Elektro,55
164,2016-07-11 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-07-11 12:00:00,45.0,2016-07-11 12:45:00,Masinski,45
165,2016-07-11 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-11 13:20:00,100.00000000116415,2016-07-11 16:45:00,Ostalo,205
166,2016-07-11 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-11 19:35:00,10.000000001164153,2016-07-11 19:45:00,Masinski,10
167,2016-07-11 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-07-11 20:00:00,14.99999999650754,2016-07-11 20:15:00,Ostalo,15
168,2016-07-11 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-11 21:35:00,14.99999999650754,2016-07-11 21:50:00,Masinski,15
169,2016-07-11 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-11 22:05:00,14.99999999650754,2016-07-11 22:20:00,Masinski,15
170,2016-07-11 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-11 23:00:00,49.99999999534339,2016-07-11 23:50:00,Ostalo,50
171,2016-07-11 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-12 01:20:00,10.000000001164153,2016-07-12 01:30:00,Masinski,10
172,2016-07-11 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-07-12 05:00:00,34.99999999883585,2016-07-12 05:35:00,Elektro,35
173,2016-07-12 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-12 07:10:00,20.000000002328306,2016-07-12 07:30:00,Masinski,20
174,2016-07-12 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-12 11:30:00,180.0,2016-07-12 14:30:00,Ostalo,180
175,2016-07-12 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-2,2016-07-12 14:50:00,10.000000001164153,2016-07-12 15:50:00,Elektro,60
176,2016-07-12 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-12 19:00:00,25.000000008149073,2016-07-12 19:25:00,Ostalo,25
177,2016-07-12 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-13 04:00:00,10.000000001164153,2016-07-13 04:10:00,Elektro,10
178,2016-07-12 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-13 06:00:00,24.999999997671694,2016-07-13 06:25:00,Ostalo,25
179,2016-07-13 00:00:00,JUL,2016.0,BTD SchRs-800,SAM.TR.BRs-2400/3,2016-07-13 07:00:00,90.0,2016-07-13 08:30:00,Masinski,90
180,2016-07-13 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-13 12:00:00,104.99999999650754,2016-07-13 13:45:00,Ostalo,105
181,2016-07-13 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-07-13 14:40:00,20.000000002328306,2016-07-13 15:00:00,Elektro,20
182,2016-07-13 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-13 22:00:00,40.00000000465661,2016-07-13 22:40:00,Ostalo,40
183,2016-07-13 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-14 04:00:00,105.00000000698492,2016-07-14 05:45:00,Ostalo,105
184,2016-07-14 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-3,2016-07-14 08:00:00,10.000000001164153,2016-07-14 08:10:00,Elektro,10
185,2016-07-14 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-14 09:00:00,225.0,2016-07-14 12:45:00,Ostalo,225
186,2016-07-14 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-14 15:00:00,120.00000000349246,2016-07-14 17:00:00,Masinski,120
187,2016-07-14 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-07-14 22:00:00,30.00000000349246,2016-07-14 22:30:00,Elektro,30
188,2016-07-15 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-2,2016-07-15 07:00:00,10.000000001164153,2016-07-15 07:10:00,Masinski,10
189,2016-07-15 00:00:00,JUL,2016.0,BTD SchRs-800,SAM.TR.BRs-2400/3,2016-07-15 07:30:00,10.000000001164153,2016-07-15 07:40:00,Masinski,10
190,2016-07-15 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-15 09:00:00,319.9999999953434,2016-07-15 14:20:00,Ostalo,320
191,2016-07-15 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1600 - U-I-2,2016-07-15 15:10:00,10.000000001164153,2016-07-15 15:20:00,Elektro,10
192,2016-07-15 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1600 - U-I-2,2016-07-15 16:40:00,10.000000001164153,2016-07-15 16:50:00,Masinski,10
193,2016-07-15 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-15 18:30:00,69.9999999976717,2016-07-15 19:40:00,Ostalo,70
194,2016-07-15 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-15 22:00:00,60.00000000698492,2016-07-15 23:00:00,Ostalo,60
195,2016-07-15 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-3,2016-07-16 00:00:00,30.00000000349246,2016-07-16 00:30:00,Elektro,30
196,2016-07-15 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-16 01:00:00,230.00000000582077,2016-07-16 04:50:00,Ostalo,230
197,2016-07-16 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-16 08:30:00,40.00000000465661,2016-07-16 09:10:00,Elektro,40
198,2016-07-16 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-16 13:00:00,85.00000000465661,2016-07-16 14:25:00,Ostalo,85
199,2016-07-16 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-16 15:00:00,14.99999999650754,2016-07-16 15:15:00,Masinski,15
200,2016-07-16 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1600 - U-I-2,2016-07-16 16:00:00,30.00000000349246,2016-07-16 16:30:00,Masinski,30
201,2016-07-16 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1600 - U-I-1,2016-07-16 18:50:00,30.00000000349246,2016-07-16 19:20:00,Masinski,30
202,2016-07-16 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-16 21:00:00,45.0,2016-07-16 23:00:00,Ostalo,120
203,2016-07-16 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-17 05:00:00,55.00000000116415,2016-07-17 05:55:00,Ostalo,55
204,2016-07-17 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-17 13:00:00,105.00000000698492,2016-07-17 14:45:00,Ostalo,105
205,2016-07-17 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1600 - U-I-2,2016-07-17 17:00:00,10.000000001164153,2016-07-17 17:10:00,Masinski,10
206,2016-07-17 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-17 20:00:00,145.00000000116415,2016-07-17 22:25:00,Ostalo,145
207,2016-07-17 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-18 05:00:00,24.999999997671694,2016-07-18 05:25:00,Ostalo,25
208,2016-07-18 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-3,2016-07-18 09:30:00,24.999999997671694,2016-07-18 09:55:00,Elektro,25
209,2016-07-18 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-18 12:00:00,175.0000000046566,2016-07-18 14:55:00,Ostalo,175
210,2016-07-18 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-18 21:30:00,64.99999999185093,2016-07-18 22:35:00,Ostalo,65
211,2016-07-18 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-19 04:00:00,75.00000000349246,2016-07-19 05:15:00,Ostalo,75
212,2016-07-19 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-19 07:00:00,130.0000000046566,2016-07-19 09:10:00,Ostalo,130
213,2016-07-19 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-07-19 10:10:00,40.00000000465661,2016-07-19 10:50:00,Masinski,40
214,2016-07-19 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-07-19 16:00:00,85.00000000465661,2016-07-19 17:25:00,Masinski,85
215,2016-07-19 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-19 21:00:00,10.000000001164153,2016-07-19 21:10:00,Ostalo,10
216,2016-07-19 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-2/1,2016-07-19 22:10:00,15.00000000698492,2016-07-19 22:25:00,Masinski,15
217,2016-07-19 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-20 04:00:00,40.00000000465661,2016-07-20 04:40:00,Ostalo,40
218,2016-07-20 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-07-20 08:00:00,29.99999999301508,2016-07-20 08:30:00,Elektro,30
219,2016-07-20 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-20 13:00:00,95.00000000582077,2016-07-20 14:35:00,Ostalo,95
220,2016-07-20 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-07-20 18:00:00,14.99999999650754,2016-07-20 18:15:00,Elektro,15
221,2016-07-20 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-20 22:00:00,30.00000000349246,2016-07-20 22:30:00,Ostalo,30
222,2016-07-20 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-07-21 01:00:00,10.000000001164153,2016-07-21 01:10:00,Elektro,10
223,2016-07-20 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-21 04:00:00,50.000000005820766,2016-07-21 04:50:00,Ostalo,50
224,2016-07-21 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-07-21 07:30:00,14.99999999650754,2016-07-21 07:45:00,Masinski,15
225,2016-07-21 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-3,2016-07-21 08:00:00,49.99999999534339,2016-07-21 08:50:00,Elektro,50
226,2016-07-21 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-07-21 10:45:00,34.99999999883585,2016-07-21 11:20:00,Masinski,35
227,2016-07-21 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-21 14:00:00,59.99999999650754,2016-07-21 15:00:00,Ostalo,60
228,2016-07-21 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-21 17:30:00,15.00000000698492,2016-07-21 17:45:00,Masinski,15
229,2016-07-21 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-21 19:05:00,235.00000000116415,2016-07-22 00:55:00,Elektro,350
230,2016-07-22 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-22 07:00:00,415.00000000116415,2016-07-22 13:55:00,Ostalo,415
231,2016-07-23 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1600 - U-I-2,2016-07-23 19:55:00,10.000000001164153,2016-07-23 20:05:00,Masinski,10
232,2016-07-23 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-23 21:00:00,75.00000000349246,2016-07-23 22:15:00,Ostalo,75
233,2016-07-24 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-24 07:00:00,20.000000002328306,2016-07-24 07:20:00,Masinski,20
234,2016-07-24 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-24 09:00:00,100.00000000116415,2016-07-24 10:40:00,Ostalo,100
235,2016-07-24 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-24 13:00:00,10.000000001164153,2016-07-24 13:10:00,Elektro,10
236,2016-07-24 00:00:00,JUL,2016.0,BTD SchRs-800,SAM.TR.BRs-2400/3,2016-07-24 17:10:00,24.999999997671694,2016-07-24 17:35:00,Masinski,25
237,2016-07-24 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-07-25 01:00:00,30.00000000349246,2016-07-25 01:30:00,Elektro,30
238,2016-07-25 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-25 12:50:00,130.0000000046566,2016-07-25 15:00:00,Ostalo,130
239,2016-07-25 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-25 18:40:00,79.99999999883585,2016-07-25 20:00:00,Ostalo,80
240,2016-07-25 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-25 20:05:00,175.0000000046566,2016-07-25 22:40:00,Ostalo,155
241,2016-07-25 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-3,2016-07-25 23:00:00,24.999999997671694,2016-07-25 23:25:00,Masinski,25
242,2016-07-25 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-26 01:00:00,50.000000005820766,2016-07-26 01:50:00,Ostalo,50
243,2016-07-25 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1600 - U-I-2,2016-07-26 04:20:00,10.000000001164153,2016-07-26 04:30:00,Masinski,10
244,2016-07-26 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-26 07:00:00,5.000000005820766,2016-07-26 07:05:00,Elektro,5
245,2016-07-26 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-26 12:30:00,139.9999999953434,2016-07-26 14:50:00,Ostalo,140
246,2016-07-26 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-1,2016-07-26 21:00:00,30.00000000349246,2016-07-26 21:30:00,Elektro,30
247,2016-07-26 00:00:00,JUL,2016.0,BTD SchRs-800,SAM.TR.BRs-2400/3,2016-07-27 01:45:00,10.000000001164153,2016-07-27 01:55:00,Masinski,10
248,2016-07-27 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1600 - U-I-2,2016-07-27 08:20:00,30.00000000349246,2016-07-27 08:50:00,Masinski,30
249,2016-07-27 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-27 10:00:00,30.00000000349246,2016-07-27 10:30:00,Masinski,30
250,2016-07-27 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1600 - U-I-2,2016-07-27 11:10:00,19.999999991850927,2016-07-27 11:30:00,Masinski,20
251,2016-07-27 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-27 13:00:00,90.0,2016-07-27 14:30:00,Ostalo,90
252,2016-07-27 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-27 23:00:00,39.999999994179234,2016-07-27 23:40:00,Ostalo,40
253,2016-07-27 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-2/1,2016-07-28 00:20:00,20.000000002328306,2016-07-28 00:40:00,Masinski,20
254,2016-07-28 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-1,2016-07-28 07:00:00,45.0,2016-07-28 07:45:00,Masinski,45
255,2016-07-28 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-07-28 10:30:00,30.00000000349246,2016-07-28 11:00:00,Elektro,30
256,2016-07-28 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-28 14:00:00,49.99999999534339,2016-07-28 14:50:00,Ostalo,50
257,2016-07-28 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-28 21:00:00,49.99999999534339,2016-07-28 21:50:00,Elektro,50
258,2016-07-28 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-1,2016-07-28 23:00:00,389.9999999930151,2016-07-29 05:30:00,Elektro,390
259,2016-07-29 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-29 07:00:00,405.0,2016-07-29 13:45:00,Ostalo,405
260,2016-07-29 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-1,2016-07-29 17:00:00,10.000000001164153,2016-07-29 17:10:00,Elektro,10
261,2016-07-29 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-29 20:00:00,69.9999999976717,2016-07-29 21:10:00,Ostalo,70
262,2016-07-29 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-30 02:00:00,39.999999994179234,2016-07-30 02:40:00,Ostalo,40
263,2016-07-30 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1600 - U-I-2,2016-07-30 07:20:00,10.000000001164153,2016-07-30 07:30:00,Masinski,10
264,2016-07-30 00:00:00,JUL,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-07-30 09:00:00,130.0000000046566,2016-07-30 11:10:00,Elektro,130
265,2016-07-30 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-2,2016-07-30 16:00:00,30.00000000349246,2016-07-30 16:30:00,Masinski,30
266,2016-07-30 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-1,2016-07-30 16:45:00,169.99999999883585,2016-07-30 19:35:00,Elektro,170
267,2016-07-30 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-30 22:30:00,20.000000002328306,2016-07-30 22:50:00,Ostalo,20
268,2016-07-30 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-31 04:00:00,34.99999999883585,2016-07-31 04:35:00,Ostalo,35
269,2016-07-31 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-07-31 12:50:00,130.0000000046566,2016-07-31 15:00:00,Ostalo,130
270,2016-07-31 00:00:00,JUL,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-2,2016-07-31 16:00:00,15.00000000698492,2016-07-31 16:15:00,Masinski,15
271,2016-07-31 00:00:00,JUL,2016.0,BTD SchRs-800,SAM.TR.BRs-2400/3,2016-07-31 18:00:00,120.00000000349246,2016-07-31 20:00:00,Masinski,120
272,2016-07-31 00:00:00,JUL,2016.0,BTD SchRs-800,DROBILANA,2016-08-01 05:00:00,59.99999999650754,2016-08-01 06:00:00,Ostalo,60
273,2016-08-01 00:00:00,AVGUST,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-08-01 07:20:00,140.00000000582077,2016-08-01 09:40:00,Masinski,140
274,2016-08-01 00:00:00,AVGUST,2016.0,BTD SchRs-800,SAM.TR.BRs-2400/3,2016-08-01 11:15:00,14.99999999650754,2016-08-01 11:55:00,Elektro,40
275,2016-08-01 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-01 13:00:00,90.0,2016-08-01 14:30:00,Ostalo,90
276,2016-08-01 00:00:00,AVGUST,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-08-01 18:00:00,139.9999999953434,2016-08-01 20:20:00,Ostalo,140
277,2016-08-01 00:00:00,AVGUST,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-08-01 22:00:00,25.000000008149073,2016-08-01 22:25:00,Elektro,25
278,2016-08-01 00:00:00,AVGUST,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-08-02 01:00:00,15.00000000698492,2016-08-02 01:15:00,Masinski,15
279,2016-08-01 00:00:00,AVGUST,2016.0,BTD SchRs-800,TR.TR.B-1600 - U-I-2,2016-08-02 05:00:00,19.999999991850927,2016-08-02 05:20:00,Masinski,20
280,2016-08-02 00:00:00,AVGUST,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-3,2016-08-02 08:30:00,10.000000001164153,2016-08-02 08:40:00,Masinski,10
281,2016-08-02 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-02 09:00:00,169.99999999883585,2016-08-02 11:50:00,Ostalo,170
282,2016-08-02 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-02 21:00:00,59.99999999650754,2016-08-02 22:00:00,Ostalo,60
283,2016-08-02 00:00:00,AVGUST,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-08-03 03:00:00,24.999999997671694,2016-08-03 03:25:00,Elektro,25
284,2016-08-02 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-03 05:00:00,19.999999991850927,2016-08-03 05:20:00,Ostalo,20
285,2016-08-03 00:00:00,AVGUST,2016.0,BTD SchRs-800,TR.TR.B-1600 - U-I-2,2016-08-03 08:30:00,20.000000002328306,2016-08-03 08:50:00,Masinski,20
286,2016-08-03 00:00:00,AVGUST,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-08-03 10:00:00,95.00000000582077,2016-08-03 11:35:00,Elektro,95
287,2016-08-03 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-03 13:10:00,110.0000000023283,2016-08-03 15:00:00,Ostalo,110
288,2016-08-03 00:00:00,AVGUST,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-1,2016-08-03 21:10:00,45.0,2016-08-03 21:55:00,Elektro,45
289,2016-08-03 00:00:00,AVGUST,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-1,2016-08-04 02:00:00,79.99999999883585,2016-08-04 03:20:00,Elektro,80
290,2016-08-04 00:00:00,AVGUST,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-08-04 07:00:00,65.0000000023283,2016-08-04 08:05:00,Elektro,65
291,2016-08-04 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-04 13:00:00,105.00000000698492,2016-08-04 14:45:00,Ostalo,105
292,2016-08-04 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-04 22:00:00,55.00000000116415,2016-08-04 22:55:00,Ostalo,55
293,2016-08-04 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-05 03:00:00,34.99999999883585,2016-08-05 03:35:00,Ostalo,35
294,2016-08-05 00:00:00,AVGUST,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-4,2016-08-05 09:20:00,10.000000001164153,2016-08-05 09:30:00,Elektro,10
295,2016-08-05 00:00:00,AVGUST,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-08-05 10:00:00,105.00000000698492,2016-08-05 11:45:00,Ostalo,105
296,2016-08-05 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-05 14:00:00,59.99999999650754,2016-08-05 15:00:00,Ostalo,60
297,2016-08-05 00:00:00,AVGUST,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-08-05 16:45:00,15.00000000698492,2016-08-05 17:00:00,Masinski,15
298,2016-08-05 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-05 22:30:00,24.999999997671694,2016-08-05 22:55:00,Ostalo,25
299,2016-08-05 00:00:00,AVGUST,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-08-06 02:00:00,14.99999999650754,2016-08-06 02:15:00,Elektro,15
300,2016-08-05 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-06 05:30:00,20.000000002328306,2016-08-06 05:50:00,Ostalo,20
301,2016-08-06 00:00:00,AVGUST,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-2/1,2016-08-06 07:55:00,15.00000000698492,2016-08-06 08:10:00,Masinski,15
302,2016-08-06 00:00:00,AVGUST,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-2/1,2016-08-06 10:00:00,25.000000008149073,2016-08-06 10:25:00,Masinski,25
303,2016-08-06 00:00:00,AVGUST,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-08-06 11:00:00,69.9999999976717,2016-08-06 12:10:00,Elektro,70
304,2016-08-06 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-06 13:45:00,75.00000000349246,2016-08-06 15:10:00,Ostalo,85
305,2016-08-06 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-06 22:00:00,55.00000000116415,2016-08-06 22:55:00,Ostalo,55
306,2016-08-06 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-07 05:00:00,90.0,2016-08-07 06:30:00,Ostalo,90
307,2016-08-07 00:00:00,AVGUST,2016.0,BTD SchRs-800,TR.TR.B-1800 - U-Z-3,2016-08-07 11:00:00,14.99999999650754,2016-08-07 11:15:00,Masinski,15
308,2016-08-07 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-07 13:00:00,85.00000000465661,2016-08-07 14:25:00,Ostalo,85
309,2016-08-07 00:00:00,AVGUST,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-08-07 15:00:00,10.000000001164153,2016-08-07 15:10:00,Masinski,10
310,2016-08-07 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-07 17:00:00,289.9999999918509,2016-08-07 21:50:00,Ostalo,290
311,2016-08-07 00:00:00,AVGUST,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-08-07 23:00:00,460.00000000116415,2016-08-08 12:20:00,Masinski,800
312,2016-08-08 00:00:00,AVGUST,2016.0,BTD SchRs-800,BAGER SchRs-800,2016-08-08 12:30:00,55.00000000116415,2016-08-08 13:25:00,Ostalo,55
313,2016-08-08 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-09 04:00:00,30.00000000349246,2016-08-09 04:30:00,Ostalo,30
314,2016-08-09 00:00:00,AVGUST,2016.0,BTD SchRs-800,TR.TR.B-1600 - U-I-2,2016-08-09 07:30:00,10.000000001164153,2016-08-09 07:40:00,Masinski,10
315,2016-08-09 00:00:00,AVGUST,2016.0,BTD SchRs-800,DROBILANA,2016-08-09 09:55:00,124.99999999883585,2016-08-09 12:00:00,Ostalo,125
